"STUDENT_NUMBER","GRADE_LEVEL","WEEKHOURS"
121619,9,27.8338068181818
124641,12,25.2982954545455
125466,9,27.9829545454545
126480,9,27.9403409090909
120460,11,20.2964015151515
119515,12,20.8267045454545
125977,9,26.3991477272727
120520,11,31.4616477272727
123690,10,27.7982954545455
119380,12,11.9910037878788
119480,12,17.4427083333333
125028,11,29.0033143939394
121111,11,22.4479166666667
126746,10,28.5748106060606
119195,12,21.9749053030303
125885,10,21.3541666666667
121733,9,27.5923295454545
125692,10,26.7116477272727
125196,12,18.5932765151515
122208,12,22.0213068181818
124534,9,31.1458333333333
125992,12,18.6837121212121
124428,11,22.2372159090909
120963,10,26.5553977272727
120649,12,19.6302083333333
120926,10,28.1628787878788
120444,11,28.9767992424242
122696,10,32.0880681818182
124205,10,32.0880681818182
121648,9,27.5804924242424
126481,9,26.9886363636364
124589,12,13.1652462121212
120879,10,30.2580492424242
121795,12,16.7992424242424
123240,12,20.0232007575758
121041,10,27.4786931818182
120126,12,26.2466856060606
126423,9,28.8991477272727
125733,10,28.0610795454545
125869,10,27.188446969697
119430,12,21.3754734848485
121642,9,28.0610795454545
121679,9,27.0880681818182
126441,9,27.9829545454545
120899,10,26.1576704545455
124512,9,27.8077651515152
121600,9,27.6586174242424
121657,9,28.1628787878788
125158,11,18.5132575757576
120998,10,29.1548295454545
120688,11,21.7239583333333
123748,12,16.9412878787879
122698,9,31.2002840909091
124157,11,17.2774621212121
124393,12,21.9247159090909
123005,10,26.9176136363636
120131,12,16.2954545454545
122352,10,27.4786931818182
123593,9,28.1747159090909
124482,12,29.1690340909091
122299,11,21.4346590909091
124574,10,30.3527462121212
125181,11,23.6860795454545
126708,10,27.5
124652,12,22.8243371212121
121032,10,26.25
121827,10,27.4147727272727
124031,11,18.0184659090909
123128,10,26.25
124586,12,13.4895833333333
119744,12,29.2239583333333
124043,12,21.3849431818182
124873,11,20.5397727272727
125357,9,28.0610795454545
124067,10,27.6349431818182
125889,11,18.844696969697
125396,12,17.360321969697
126467,9,27.7840909090909
121780,12,17.9351325757576
120906,10,27.2372159090909
126588,11,18.1202651515152
125145,11,16.3139204545455
126437,9,27.7627840909091
124332,12,24.8006628787879
124937,10,27.0880681818182
