"STUDENT_NUMBER","GRADE_LEVEL","WEEKHOURS"
120372,10,20.9493371212121
120452,11,30.5658143939394
126435,9,20.875946969697
123217,10,21.4796401515152
121067,10,21.9081439393939
125050,10,21.4820075757576
125464,10,23.9204545454545
120416,11,23.3517992424242
124573,12,16.2457386363636
124402,12,13.5061553030303
121568,9,21.1339962121212
119177,11,19.6235795454545
119231,12,14.9550189393939
124209,12,12.5
124544,12,30.5890151515152
124693,12,9.34185606060606
123312,11,23.8517992424242
121658,9,20.9895833333333
121001,10,20.8641098484848
120904,10,19.514678030303
120538,11,20.4786931818182
125403,12,19.827178030303
119923,12,17.5544507575758
126425,9,21.4180871212121
126614,9,21.4749053030303
123761,9,19.6827651515152
122716,9,22.4408143939394
121638,9,21.4180871212121
124929,9,21.4749053030303
123211,9,21.4749053030303
121595,9,22.9711174242424
122245,9,21.4938446969697
126450,9,22.9450757575758
126482,9,21.3754734848485
126422,9,19.8555871212121
121663,9,22.7462121212121
123381,9,22.6799242424242
125083,9,22.9947916666667
125724,10,19.1145833333333
121070,10,24.0601325757576
120958,10,20.8546401515152
125729,10,21.5885416666667
121006,10,22.4289772727273
126908,10,19.8142857142857
123966,10,21.3754734848485
124943,10,21.5033143939394
121039,10,22.6183712121212
122440,10,21.0842803030303
125797,10,21.1363636363636
120969,10,20.0118371212121
125722,10,21.6027462121212
120942,10,20.8143939393939
123641,10,22.8953598484848
121614,10,18.5913825757576
120965,10,22.0785984848485
122280,10,20.7457386363636
121000,10,22.4408143939394
121031,10,22.6799242424242
123321,10,18.7642045454545
120515,11,17.4976325757576
125864,11,19.8129734848485
123121,11,20.9375
122355,11,23.0719696969697
124941,11,20.4654356060606
125386,11,20.7552083333333
120397,11,17.4976325757576
120508,11,23.2528409090909
122211,11,22.5179924242424
120367,11,20.8267045454545
125162,11,22.3039772727273
120527,11,22.2059659090909
125802,11,20.6297348484848
121802,11,21.6027462121212
122775,10,22.2206439393939
120501,11,19.3139204545455
125069,11,21.7793560606061
124042,11,17.514678030303
120361,11,18.6482007575758
120056,12,17.3626893939394
125031,12,16.5352564102564
124543,12,12.5757575757576
120234,12,15.8285984848485
124583,12,17.594696969697
123668,12,18.2320075757576
121024,10,20.1136363636364
119670,12,14.8413825757576
123616,9,27.3626893939394
125164,11,21.9767992424242
